"","groupWnt1.OVX.b1","groupWnt1.OVX.b2","groupWnt1.OVX.b3","groupWnt1.OVX.b4","AveExpr","F","P.Value","adj.P.Val"
"Urod",-0.277027173011573,-0.0444926610478494,0.0819835083878516,-0.0483099219384848,0.111499046514719,5.58630766578505,0.00278460537307957,0.496642701860728
"Gm572",-0.222289530762058,0.297090319247432,0.202444837464438,-0.212926860666982,0.0462396672109456,5.57697240899453,0.00280890795530017,0.496642701860728
"Rnf39",0.130851885206191,-0.169305764532465,0.0867994293447805,0.311200602230908,0.065874262960234,5.57399768345952,0.00281670018176764,0.496642701860728
"Tmcc2",-0.340808821365036,-0.19104447426565,-0.157883491551164,-0.746192431448542,0.613603688196476,5.54153610461372,0.00290326778417499,0.506503125367584
"Skor1",0.174882040333297,0.180237190432499,0.0971146481043319,-0.192087977154486,0.0593347674910459,5.53288381060481,0.00292682383840016,0.506503125367584
"Ociad1",-0.451613809998681,0.0516856639845503,0.0991722004542204,-0.113099608089862,0.24297612556539,5.51507635190649,0.00297595764562716,0.510281177952034
"Hapln2",0.0246016809418262,-0.0859467849053262,0.280881139654627,0.0847792703614011,0.0335289778952921,5.49919227669465,0.00302053717772226,0.5132167259239
"Cplx1",0.250071373193926,0.00531707081600881,-0.247872588576439,0.0542602868602328,0.0487223876945674,5.47922334726935,0.00307760774068245,0.518202600660855
"Mtnr1b",-0.0580857185612226,-0.198607059920209,0.00222277951227416,-0.162922197511421,0.0466683639792285,5.45131236284421,0.00315933760316385,0.523133867028345
"Kdm7a",-0.251319554407435,0.0489442309021447,0.053114111269741,0.154702194181232,0.0669359946085322,5.44087943698309,0.00319048723743325,0.523133867028345
"H1f3",-0.598911123915327,-0.239393491659863,-0.518726110463393,-0.596096601565295,0.995361766222009,5.43802899177455,0.00319905542916196,0.523133867028345
"Slc35f6",-0.0844583081277769,0.0576735771185356,0.244456006249954,-0.115095072321452,0.0379228973600809,5.43147364439824,0.00321885471954305,0.523133867028345
"Pigw",-0.0782146074627648,-0.04195399655961,-0.0776437288493954,-0.239524290265033,0.057616435806602,5.41395466536781,0.00327242041136498,0.527254633520788
"Dhrs11",-0.567237518675149,0.112166154048434,-0.153234691468911,-0.120730682560983,0.347982857895839,5.39919278372194,0.0033183039580125,0.530077786113279
"Vma21",-0.0574302301352266,0.12514562053455,0.511960899370249,0.158050925435876,0.0808311685395302,5.385702452255,0.00336084344402446,0.532323423464553
"Nudt19",-0.278083745004046,0.0842638721726117,0.113611390562244,-0.251648289229369,0.0794957003811712,5.36509257047097,0.00342697496031679,0.538236655532108
"Duxf3",-0.393543046677861,0.0583047155761165,0.366713921085945,-0.134633509248446,0.178957823110822,5.35364936354434,0.00346429895219196,0.539564561803897
"Emp1",0.224809298496179,-0.00755584119393426,0.0253302512087449,-0.11940089046717,0.0605520311299499,5.33600383820735,0.00352271622296925,0.544128646341284
"Vmn2r19",-0.153966705027338,0.244197055626664,0.0588083692126718,-0.033691549654277,0.0325453707949732,5.31657861598739,0.00358825827631607,0.544479850701756
"Gusb",-0.312675647477426,-0.0393887304885551,-0.196176743188522,-0.0524678523548054,0.083461928559222,5.30639912865169,0.00362312954096958,0.544479850701756
"Zfp407",0.0577840097321091,0.140889362624177,-0.210047648389503,-0.0637012620262369,0.0418486533876025,5.29993174941619,0.00364547449438038,0.544479850701756
"Pate9",-0.11229206693234,0.0164941824990867,-0.178875020198897,-0.209180316627849,0.0337851760220755,5.29919260574867,0.00364803771614351,0.544479850701756
"Kel",-0.259197866874871,-0.180219881227333,-0.238558414750454,-0.238698493661693,0.147327779258405,5.29269601792937,0.00367065067888824,0.544479850701756
"Arfip1",-0.0441009896527923,0.0489931874310687,0.456206307479428,0.183371051546025,0.144505567011366,5.25402195008237,0.00380843733375303,0.557808554268531
"Col8a1",-0.0662916057936902,0.0242136434126693,-0.267562238955639,-0.240090669968854,0.0691137887855854,5.24647680184683,0.00383596454854847,0.557808554268531
"Vmn1r216",0.277132280837237,-0.149074057243329,-0.201601233933855,0.0480689518936539,0.0394717736510429,5.23824360970372,0.0038662473284708,0.557808554268531
"Atp6v1e1",-0.197359054036161,-0.218847749877049,-0.357026521473747,-0.177781403525287,0.108998350526404,5.2254117358915,0.00391396060338454,0.557808554268531
"Cdc37",-0.105381764592652,0.077274217547835,-0.0101435176312828,-0.25933496152089,0.0516914480630689,5.22020772574027,0.0039334917752876,0.557808554268531
"Lgals4",0.110677884729795,-0.158864899362283,0.232304732572509,0.0194823152998534,0.0564385185175485,5.21859154157091,0.0039395788744487,0.557808554268531
"Pak4",-0.0950867946059188,-0.0743580271817358,0.158855703280869,0.223959242641583,0.0528106641057207,5.17401623656518,0.00411153851444682,0.573765019438659
"Angptl6",-0.0743927966659238,-0.026669765620664,0.262771318727534,-0.0985402631055514,0.0742669545209663,5.16729859376697,0.00413814860593411,0.573765019438659
"Gpx1",-0.232122185074055,-0.193435592597373,-0.205187130779143,-0.23071022499698,0.125170894622337,5.15743172416248,0.00417757118376627,0.573765019438659
"Ppp1cc",-0.473515719539227,0.141746834562983,0.089310752427335,-0.0796843064835119,0.0954466334469112,5.14855726354852,0.00421337512009459,0.573765019438659
"Traj6",0.166476501523854,-0.308006464179635,0.0408595188991777,0.153054718258544,0.0516517691172912,5.1482748867116,0.00421451979164022,0.573765019438659
"Gcnt2",-0.156713907930183,-0.241769674285629,0.00617596586565335,-0.107370587838126,0.0737147228834177,5.14287666912294,0.00423646723823087,0.573765019438659
"H4f16",-0.555345847815355,0.0226240282996158,-0.247403173757331,-0.559952889173348,0.571178374237859,5.10200407545396,0.00440670112902857,0.592526935982331
"Yipf3",-0.245867584030956,0.36306657301481,0.358012288999508,-0.0120044875451674,0.0432482078911753,5.09213020987927,0.00444892369813208,0.593931313700633
"Rgl1",0.0161961583835608,0.00442463579993734,0.231394000036251,-0.0833879610626796,0.0339425738631676,5.07342795204888,0.00453009993007967,0.594043566338481
"Cyfip2",-0.326367034387774,0.365015413181325,0.308208916517783,-0.128016413155313,0.192759058869156,5.06882131254106,0.00455033926832101,0.594043566338481
"Fam72a",0.0285612365446183,-0.102028766424477,0.0720336410138086,-0.112418363487399,0.072201892441774,5.06439752035923,0.00456986715254932,0.594043566338481
"Poldip3",-0.15478605738228,-0.00825488176086547,0.0789410943623239,-0.202800169498332,0.0681971635606907,5.06280916232208,0.00457690067162874,0.594043566338481
"Aak1",-0.29201305928099,0.543341195660563,0.410742352456612,-0.0346057970018795,0.199470979485713,5.04798871122358,0.00464309411307958,0.594496230523984
"Ncan",-0.227585905294317,0.153051541111878,0.202867583777892,-0.122900831427224,0.0405982539002922,5.04228969590882,0.00466882236769365,0.594496230523984
"Ifitm2",-0.140282867817897,0.153798344071822,0.0367353815005819,-0.252575211332671,0.0548271228122988,5.04074705839004,0.00467581304906505,0.594496230523984
"Ccnf",-0.0625026796180822,-0.263238041653937,0.00803065332210309,-0.22359755626274,0.18654948000139,5.0100413347865,0.00481733673030305,0.605302840243893
"Igkc",-0.219623621550548,-0.243992104350656,-0.343564014740186,-0.148323243454898,0.134800867839052,5.00828255845263,0.00482558176545425,0.605302840243893
"Cdk5r1",-0.0402589121533098,0.188841662735739,-0.270553709370617,-0.260794380138462,0.0696340257906286,4.99630792571968,0.0048821245016739,0.605944221049124
"Traip",0.0652715899392847,-0.154222533805669,0.0782370753508581,-0.108968922084587,0.0751222719451675,4.99156678941292,0.00490470876840869,0.605944221049124
"Pa2g4",-0.102538549816548,-0.246098355362781,-0.114823395345521,-0.166357225113782,0.0924759859664595,4.98671074985835,0.00492795728194044,0.605944221049124
"Rab3ip",-0.228132026523208,0.013260837316701,-0.0136952882831391,-0.173332451263024,0.0642196982135164,4.96437754182212,0.00503642016047209,0.612608374297575
"Saysd1",-0.216878142340922,-0.086858248724528,0.133078803368841,-0.116739935585036,0.0949055612338067,4.96208287460509,0.00504770945114107,0.612608374297575
"Zfp984",-0.227033737816981,0.358687784501684,0.211453240127535,0.120521531518023,0.151630747978521,4.9512869238241,0.00510119094465725,0.612734697985286
"Tardbp",-0.0640300112830538,-0.0798533105301494,-0.328154265670603,-0.136536170008237,0.0518559743220298,4.94865561377392,0.00511431850645825,0.612734697985286
"Myh7",-0.287581374774022,-0.0885312980627879,-0.188858512657277,-0.142248476007547,0.0610169631513856,4.93595738260005,0.00517818416713156,0.613525226623643
"Slc35b1",-0.110631806145523,0.0366853601369036,0.140841159427704,-0.13442354664094,0.0242165629515753,4.93151452328352,0.00520073224368136,0.613525226623643
"Cox6a1",-0.252284463708929,0.0372945674530134,0.161004196447465,-0.128653402170095,0.146084900590478,4.92785272065329,0.00521939598893308,0.613525226623643
"Snrk",-0.0194849866156534,-0.241252718289827,0.224983003208558,0.0809712365526752,0.0896853220951944,4.90363734728171,0.00534465220298002,0.621652559211897
"Ppm1l",-0.433202825832194,0.0345690081217258,0.0523731304488367,-0.25000500114941,0.150464862636749,4.89726110717596,0.00537817056460655,0.621652559211897
"Pom121l12",-0.0122216167682753,0.182163891133118,0.35194611899435,0.0929519263100778,0.0516111342607504,4.89533867973656,0.00538832073795223,0.621652559211897
"Tpm1",-0.0797449458051202,-0.271497514826036,-0.469654945909104,0.0786239150965887,0.139712423088014,4.88850388511291,0.00542457524854749,0.621995775431611
"Ovol2",-0.31215457413263,0.220461662076139,0.0849626237271088,-0.159041119743491,0.0609560814324649,4.87662223051229,0.00548822814852868,0.625457220097568
"Cdca8",-0.222138519116974,-0.0173921967657646,0.0488899188495642,-0.201818779540556,0.0887643128108789,4.85742816127717,0.00559276361970739,0.633507588195946
"Grk1",-0.147600602024558,0.225751892478797,0.258997697686158,-0.0589393080073269,0.0329818732415018,4.83817709328775,0.00569976981186424,0.636794413995757
"Ptpru",-0.12799561695981,-0.125657980566048,0.159715819186007,0.00750091335286432,0.0429746336909786,4.8364376952425,0.00570954637768897,0.636794413995757
"Sucnr1",0.0262304572623942,0.210136450607769,0.410289456940762,0.12015436153977,0.0501663293326392,4.82666046356986,0.00576483847814852,0.636794413995757
"Erlin2",-0.0360531222033684,-0.261211916115392,0.178188793284915,0.147828603739521,0.0625405541128032,4.82505868064267,0.00577395178436349,0.636794413995757
"Atp23",0.118440239236326,-0.273892543399005,0.0723003862751018,0.207708669988461,0.05590806481371,4.81700558456872,0.00582000569345544,0.636794413995757
"Acp6",0.192481378330159,0.0510337690591528,0.173153314262813,-0.0579085983389391,0.0473222228045953,4.81309073110476,0.00584253684239172,0.636794413995757
"Tnfaip2",-0.513290982187766,0.583114570691857,0.0833284247803238,-0.589301597995426,0.484482807877967,4.81001919055655,0.00586028032141627,0.636794413995757
"Map2k2",-0.280867491675049,-0.0243675785110218,0.144559476407689,-0.234300324505283,0.108368709878419,4.78756633701323,0.00599176287622974,0.647318197437768
"D1Pas1",0.0190371338078065,-0.312399281552844,0.0536653370211494,0.140655400731812,0.0817463170976918,4.76025248210547,0.00615601491941867,0.658831995841423
"Gm8104",0.0486595723868559,-0.434664912104435,-0.185249354846659,0.0264255108598616,0.0687607795530814,4.75765517732315,0.00617188473518435,0.658831995841423
"Rnf114",-0.234298451213312,0.560064298195043,0.367892891355347,-0.0450331813457572,0.121106889803193,4.74661648860362,0.00623982609167548,0.658831995841423
"Sv2b",-0.176504981598692,-0.091849752619945,-0.020569482806343,-0.152737513539319,0.051234662268007,4.7421049615331,0.00626782554363655,0.658831995841423
"Ralb",-0.220902322864402,-0.111242344256771,-0.0920326991594556,-0.0388714207805981,0.0474255918494798,4.74101819888746,0.00627459043658499,0.658831995841423
"Adipor1",-0.0879593385182672,0.200156305982301,0.468611121276965,-0.0136193704223022,0.0637082667562484,4.72646156341097,0.0063659655343201,0.661361026030537
"Mgrn1",-0.314487864798691,0.31495891792223,0.280234652708343,-0.224934668136919,0.0857896764514313,4.7232891820107,0.00638606900312962,0.661361026030537
"Mthfd1",-0.146214629858622,0.212885261143586,0.29232624450163,-0.132027879801095,0.0315324064902562,4.72033772872637,0.00640483390644875,0.661361026030537
"Lrtm2",0.297736799604849,-0.268072106806224,-0.081921809063901,0.120998888116447,0.0419229991070138,4.7128093701642,0.00645296778706714,0.662670153518048
"Suds3",-0.17697545629598,0.126368396215253,-0.0911606496666186,0.166876335425599,0.234296223231849,4.70286592014886,0.00651714149531534,0.665603139603517
"Cebpe",-0.316886296702339,0.0271176525824835,0.116051615514953,0.00329389311833991,0.0744410359245203,4.68144631882907,0.00665772982312236,0.670349665368398
"Akt1",-0.127471118127356,0.0439908039308614,0.114699366287926,-0.209510998722566,0.0797277458866953,4.6774181401521,0.00668453224646124,0.670349665368398
"Cnot11",-0.0403345103612185,-0.190697325268291,0.126716479909717,0.109858432580677,0.0500385350175844,4.66444130867694,0.006771670329637,0.670349665368398
"Phgdh",-0.0874779963568325,0.452611297010588,0.491537230151843,0.0842440441508568,0.215023805334414,4.6537494476253,0.00684438501067555,0.670349665368398
"Pfn2",0.126028631868832,-0.210944953462682,0.341268658326412,0.266109877525532,0.0930612997482064,4.63826427447108,0.00695119455658536,0.670349665368398
"Gm9",-0.135695797807299,0.294421898503308,0.162304501890087,-0.116569662869521,0.0348361024328967,4.63655344682628,0.00696310478287129,0.670349665368398
"Gtf2i",-0.188745286992296,0.22758114594682,0.321654256164862,0.013902945899827,0.069683747074746,4.63552084340096,0.00697030407278153,0.670349665368398
"Ms4a2",-0.0848849156061353,0.161501507227928,0.346042137884408,-0.109276685470701,0.0342406972786992,4.63476687620784,0.00697556578279553,0.670349665368398
"Olfr1239",-0.222789756042755,0.22559107655003,-0.0388920236165249,-0.247819566461552,0.0633760554320422,4.62961095941593,0.00701166228227088,0.670349665368398
"Tmem25",-0.144718149601153,0.0172917357085917,0.259599142624467,0.126868715211885,0.0484348833968775,4.61771711553009,0.00709570089613299,0.670349665368398
"Akr1b10",0.207583396805519,-0.292357481974639,0.00290941225413267,0.0944950167124093,0.0463454585214848,4.6128811166487,0.00713018052019557,0.670349665368398
"Pnp",-0.206218155836223,-0.10961786537376,0.0690117313448926,-0.143021578752097,0.164160941944822,4.61101466521508,0.00714353615858548,0.670349665368398
"Acbd5",0.0235634765866013,-0.158423211590381,0.105448891914716,0.340157424443654,0.0650630757492562,4.60674546929668,0.00717418639623609,0.670349665368398
"Sppl3",-0.186885581386407,-0.134643355349027,-0.0699054625661886,-0.0677314374303235,0.0675020479737412,4.59721390117182,0.00724312979760041,0.670349665368398
"Grk6",-0.376162174953757,0.277990509077094,0.336350784486062,-0.0152965373724744,0.127659659540536,4.58419978582341,0.00733841810856405,0.670349665368398
"Sirpb1c",0.0240079814053204,-0.370848503910355,-0.213958699152538,0.305579270806575,0.147955104593591,4.58299319578083,0.00734732083227921,0.670349665368398
"Vmn2r69",0.00622490577755242,-0.138271691336464,0.133064287235926,-0.0554677499376983,0.0423659165542325,4.58279219696121,0.0073488050155195,0.670349665368398
"Prkcsh",0.0562935463079574,-0.278284662289762,-0.0428172474712408,-0.0409598261801167,0.0542985416122275,4.5763915333637,0.00739623708363259,0.670349665368398
"Snapin",-0.117912772178264,-0.0651823885398794,0.268307417135804,0.0648113274592401,0.0682433603059526,4.57632162064271,0.00739675698863443,0.670349665368398
"Irak2",-0.0185909731569335,-0.257459394810437,-0.0240997206306884,0.00505901621412302,0.055806610674562,4.57385673438957,0.00741511226838377,0.670349665368398
"Cyp1b1",-0.0590491041179723,0.184485267408274,-0.0022300828588467,0.0250543388521658,0.0256034531764375,4.57175136880936,0.00743082916121057,0.670349665368398
"Efs",0.0738014671837557,-0.25703319928942,-0.0258132118988503,0.221120860877594,0.0512568129884444,4.56813518550925,0.00745790836997041,0.670349665368398
"Spef2",-0.150107155431027,0.247842656401123,0.33990793010774,-0.158284147159212,0.0708775226907279,4.5681130857664,0.00745807418680445,0.670349665368398
"Rab3gap1",-0.105021277993335,0.0219304534982093,0.278005488575859,0.19188134951108,0.0513318382587247,4.56303902455023,0.00749625077439669,0.670349665368398
"Snx29",-0.331623350582123,-0.0816415547849126,-0.186525654042865,-0.141059078288766,0.111230968296333,4.55894233592914,0.00752722733013564,0.670349665368398
"Nadk",-0.164229173953984,0.423755298992874,0.409597706504154,-0.246843224178946,0.219018120495918,4.55691915562931,0.0075425761719105,0.670349665368398
"Bcas2",-0.207033814959129,0.235473905189381,0.172990892504421,-0.209877952157258,0.0788094567618046,4.54567062700146,0.00762853013865646,0.670349665368398
"Zfyve26",0.0558204126351773,0.0929837092111822,0.355155879981007,0.00458721818763508,0.0531802966551067,4.53140697882283,0.0077390439916587,0.670349665368398
"Rasal1",-0.0612575116352968,-0.167446950460996,-0.0216920828773344,-0.206328264656859,0.101340609198825,4.52114745195717,0.00781959991724755,0.670349665368398
"Tspan1",-0.0638647022651934,-0.25648137231875,-0.0300526549702795,0.0523967753693291,0.0501457123595497,4.51897409770853,0.00783678034333465,0.670349665368398
"Grip2",-0.0828522625883989,-0.104219388523893,0.356240466244369,0.24497481537559,0.0511736999166106,4.51588444335757,0.00786127416069822,0.670349665368398
"Pou2f2",-0.00597429368096214,0.035762091906413,0.270221008123357,0.0178671397038059,0.0212666970776181,4.51529311713086,0.00786597140399456,0.670349665368398
"H3f3a",-0.28166279528664,0.130940569455053,0.5701923660673,0.507467484836219,0.504905934287427,4.51457809491094,0.00787165527323037,0.670349665368398
"E330014E10Rik",-0.095110609557463,-0.380878310172177,0.139690688737607,0.0665838628161148,0.18162900813405,4.51351174907879,0.00788014011012877,0.670349665368398
"Anks1b",0.0850056362487419,0.0450165234971392,0.337474973738458,0.00793245364670168,0.0877591044583627,4.5115440177053,0.00789582307586169,0.670349665368398
"Vmn2r17",0.168709368143349,-0.10674503524465,0.185031379870952,0.0074240264967178,0.0539330663791886,4.50847401384299,0.0079203584076375,0.670349665368398
"Dcaf12l1",-0.148740785172277,0.2786293508535,0.0116250742845063,-0.0335136818171187,0.0526495392529018,4.50432042070974,0.00795368451483739,0.670349665368398
"Plb1",-0.262172267459456,0.0484784623720025,0.0318670532374389,-0.0900843179982293,0.0298662178337508,4.50422453998133,0.0079544555891282,0.670349665368398
"Lcn2",0.20679983357248,-0.0549359987804838,0.3869561809486,0.26005537376782,0.0979732060014944,4.50323480226232,0.00796241978126187,0.670349665368398
"Kit",-0.0331617447185325,-0.0903017008941016,-0.207292587355971,-0.236534374095167,0.0913606390653692,4.49405323357603,0.00803671242772575,0.673570203023293
"Abcg4",0.0995197856419956,0.160061590650509,-0.122419961275807,-0.362495181971025,0.122518270834389,4.48594693918453,0.00810292513882455,0.676087816270674
"Tmem131",0.038969036237963,-0.125068738195475,-0.0838635243875016,-0.241211304010618,0.0756487263717546,4.47287999198373,0.00821089657361414,0.676696030161915
"Rab39b",-0.147207592090225,0.294346577603668,0.281962161731672,-0.125198783164933,0.0544718632481891,4.47004407497272,0.00823453358087996,0.676696030161915
"Tmem47",-0.244536924861058,0.251239970458592,0.053092809081437,-0.225444409602469,0.0730450641150528,4.46799449616574,0.00825166216627535,0.676696030161915
"Limch1",0.205027822817309,-0.13690307268155,0.205175649325973,0.0524555199276961,0.0541571493970055,4.467590868247,0.00825503985430265,0.676696030161915
"Tinf2",0.100173413984143,-0.182284093233454,0.267820041534588,0.125983740185024,0.101800030727102,4.4604643828966,0.00831492240631127,0.67775119997558
"Slc35f1",0.0648150496945021,-0.122157322461497,-0.0837213897328837,0.230409856867869,0.0400219001227925,4.45272714042473,0.00838046701520866,0.67775119997558
"Tecpr2",-0.28805060198102,0.204015706357007,0.141573307485475,-0.0257839905884347,0.0545288223002698,4.4522794084609,0.00838427688186142,0.67775119997558
"Smarcb1",-0.177729342450348,-0.086862720255832,-0.101934556825221,-0.217014812442662,0.0781893931603504,4.44695468560651,0.00842972955985131,0.67775119997558
"Lancl3",-0.0212698316714613,0.0780158567076984,0.13240652890655,-0.294823430615789,0.196318261864166,4.44227204393156,0.0084699206018952,0.67775119997558
"Cdk4",0.0965460657784091,0.070616949689762,0.351892656939142,0.0253005588359793,0.0584860950305725,4.43909564899487,0.00849730095972194,0.67775119997558
"Ptp4a3",-0.162625692375797,-0.11731722804153,-0.301050368568874,-0.388326164368603,0.288783890729643,4.42949281756783,0.00858065796352428,0.67775119997558
"Olfr70",-0.0930267652925025,0.266636943464511,0.300805981387935,-0.0472217742791385,0.0317030926572095,4.42796646386301,0.00859398830512578,0.67775119997558
"Tfdp2",-0.265321997724566,-0.0961683356776436,0.185510995237549,-0.105396458948919,0.15615341314233,4.42793345260812,0.00859427685362293,0.67775119997558
"Car1",-0.193920547841901,-0.0281881251108866,0.168788185578508,0.0862399312019839,0.0803540399260591,4.42080913566433,0.00865679457399291,0.677874485513205
"Hikeshi",0.152195226542441,-0.0692369360443694,0.266079477182794,-0.0270942234066849,0.100870603940807,4.41923312796975,0.00867069047045456,0.677874485513205
"Arpc1a",-0.345025483015193,0.200892644831016,0.0517443143146155,-0.186881227770681,0.0993689488673188,4.41447074271074,0.00871282724489314,0.677874485513205
"Scarb1",-0.293885246338861,-0.128506347603537,0.000967288556513332,-0.111012020941486,0.127896474909723,4.41130965922659,0.00874091765696535,0.677874485513205
"Cradd",-0.150827317346723,-0.0737926300405797,0.20879289352907,0.027422800090599,0.0496717204820112,4.39932735218976,0.00884828473207832,0.681593859072794
"AI467606",-0.184404941014245,-0.29715465330563,-0.078543990191191,0.212990644860643,0.186710216465323,4.39601509746918,0.00887821390895251,0.681593859072794
"Olfr243",0.142069763970228,-0.201427096008619,0.231031790718108,0.157452953703272,0.0504013309028818,4.39380082573954,0.00889828259035643,0.681593859072794
"Brwd3",-0.191055715329946,0.122850370059106,0.243204919845188,-0.0370700533154667,0.0560924884406178,4.3894599026027,0.00893776765439516,0.681823989635288
"Gnai1",0.0759211312475864,0.218447829558384,-0.000162998195048988,-0.0114641454541094,0.0485815379538921,4.38274504100558,0.00899921802993339,0.683721077152257
"Ybx3",-0.163675969700839,-0.185088175574625,-0.0423614865683132,-0.276776116483452,0.147622847352598,4.37631098805014,0.00905852539065988,0.684282952782809
"Gnl1",-0.256210536891307,0.12651542514754,-0.0526684999238506,-0.222372662211934,0.0660526099148971,4.36903448972591,0.00912610548905423,0.684282952782809
"Slc23a3",0.150957700063321,-0.169767656722659,0.0534782867394525,0.00100161900851735,0.035857983688368,4.36727147771118,0.00914256090071566,0.684282952782809
"Rgs3",0.210109946519613,-0.158509735846789,-0.260711923851465,-0.178825538608462,0.0819441419444275,4.36545334990877,0.0091595641966723,0.684282952782809
"Qki",-0.000920878826607472,0.279617418897566,0.068984925071876,-0.210696894510726,0.071194510827769,4.36204553759476,0.00919152611146589,0.684282952782809
"H2bc3",-0.508913456343342,0.0269187988843129,0.118467293584961,-0.454299704228293,0.496856094990655,4.35758380431171,0.00923355433346235,0.684282952782809
"Kctd12",-0.171383637808132,-0.00147308911660224,0.302712836314762,0.165744967934294,0.165755905509409,4.35448147325421,0.00926289925382829,0.684282952782809
"Fbxl15",-0.193260846247936,0.0911952212925224,0.0377761103886104,-0.185276346737991,0.0460882911227621,4.34978940448779,0.0093074723333182,0.68486873192802
"Erc1",0.0966188245948191,0.235306588889293,-0.00937044880706118,-0.186855060339848,0.0512121402784495,4.34442345207152,0.00935873017492143,0.68593987046777
"Spast",0.0998748510373941,-0.311783759506419,0.0418502407752148,0.198897226842207,0.0554734372857924,4.33470436994802,0.0094523459548376,0.686994051368355
"Aldoa",-0.240014601614857,-0.014876367716057,0.125355103930581,-0.0445130857956601,0.0860134365888059,4.33052690139295,0.00949289320410503,0.686994051368355
"Prkd2",-0.149624124998826,0.0474254824368697,0.187417721578544,0.387422051641325,0.158445584025804,4.32961697705142,0.00950174988936326,0.686994051368355
"Tsen15",-0.130794005934623,-0.0531819795770356,0.181788629577159,-0.0879082793939349,0.0565274774496734,4.32356461530969,0.00956088685546068,0.686994051368355
"Vwc2l",0.28969163624723,-0.212230518803248,-0.0404791530050571,0.129190996838229,0.051493925534146,4.31067044634696,0.0096881991062802,0.686994051368355
"Cdc14b",-0.0393064899865905,0.090997133927989,0.181967664081398,-0.153881432055466,0.0267800718047189,4.30979442509241,0.00969691453832972,0.686994051368355
"Brms1",0.173986571892624,-0.186944169200081,0.164222115276632,0.022879531926644,0.0654093611018654,4.30977248197156,0.00969713295611243,0.686994051368355
"B4galnt1",-0.309909226106734,0.0330234905463829,-0.0524933292974667,9.79208214543509e-05,0.0641793421366524,4.30858427667059,0.00970896803978069,0.686994051368355
"Setmar",-0.115788686821438,-0.0282488406544612,0.119999177569529,-0.093279003802558,0.0315401253180845,4.30830749831443,0.00971172711338801,0.686994051368355
"Tubgcp6",-0.218848349376314,0.105533681533533,0.219199892618244,-0.103030225331418,0.071323401018356,4.30196047010595,0.00977522969049166,0.686994051368355
"Cytl1",-0.0611490928892136,-0.0857092602651217,-0.00449275070031801,-0.167796190216952,0.0440776658218931,4.30057392196542,0.00978916159418135,0.686994051368355
"Mroh8",-0.0812749771530652,0.255811546808667,0.117666714592223,-0.144506510995672,0.0374295410219261,4.29120373844001,0.00988387409946486,0.686994051368355
"Lmbrd1",-0.0998927970037742,-0.318197817809278,-0.421167205932138,-0.088614209155744,0.12513162003349,4.28955500016379,0.0099006410702375,0.686994051368355
"Cnih2",-0.268758645072317,0.116581585543369,0.11253745673181,0.0221425880585492,0.0426525075173351,4.28906623466097,0.00990561748666808,0.686994051368355
"Flna",-0.213964046669845,-0.0173401475050445,-0.121065644561778,-0.127767649702876,0.0507011736375994,4.28721674245702,0.00992447265219132,0.686994051368355
"Fam217a",0.0302839079665727,-0.0337330519924461,0.354445656868146,0.148984359846801,0.0535792708676185,4.27541769071994,0.0100456739290427,0.687280327676947
"Pitx2",0.0109082859782228,0.301649567572699,0.404345822174043,0.0764258874274068,0.0990781640760411,4.27370529760528,0.0100633957376936,0.687280327676947
"Slc17a3",-0.283628202316523,0.230505113256197,0.0809180832265079,-0.272529172763803,0.0554487534799474,4.27298363333745,0.0100708744176819,0.687280327676947
"Mup18",-0.168837733743805,0.170530947016716,0.092681384046233,0.140452718348295,0.0965017007165201,4.27139136830836,0.0100873963771253,0.687280327676947
"Fam183b",-0.118065958959892,0.0123559922125301,0.16400668257254,-0.109030904070848,0.036996825534095,4.26208191400543,0.0101845803003575,0.687280327676947
"Prok1",-0.0118461309867985,0.180812711619491,0.409942721166599,-0.0113000402903412,0.053682726781467,4.26172322552238,0.010188344839162,0.687280327676947
"C77080",-0.213240780423137,0.158207092029184,-0.00826828135695329,-0.227701280634012,0.0574139476394966,4.25164407025161,0.0102947427700976,0.687280327676947
"Smarcad1",-0.190938718551891,-0.113948298487089,0.107639417786623,0.00297971645104048,0.0696900304334719,4.24805191085958,0.0103329507912682,0.687280327676947
"Ran",0.020497011667478,0.150638655444389,0.101778118752521,-0.247250251970093,0.0555802917040122,4.24788693298023,0.0103347092385299,0.687280327676947
"Odr4",-0.208517225161739,0.0249439597495255,0.117219185577199,-0.127610224832508,0.0383517178806707,4.24536126666341,0.0103616697378166,0.687280327676947
"Dipk2a",0.0317410452670465,0.0415139384691536,-0.0276297829485634,0.152858206095811,0.0241676454111064,4.24260282773369,0.0103912014404357,0.687280327676947
"Olfr340",0.0578800190493166,-0.243951222085206,0.141117582218185,0.104437474406498,0.0429139397185212,4.24223584492783,0.0103951371567798,0.687280327676947
"Gabrb3",0.0280141802899052,-0.196709277152051,-0.0385683902609643,-0.0816234994380784,0.0425586934369708,4.24116297575239,0.010406652366644,0.687280327676947
"Glb1l",-0.226588886071465,0.171489053294224,0.13913533601346,-0.177095876650128,0.0518218913920847,4.2332687427359,0.0104918049612586,0.689123286120296
"Ttc32",0.237985510333845,-0.0942902459794383,0.208699111540404,0.210779605878372,0.0429257159393947,4.23019356521833,0.0105251784695814,0.689123286120296
